ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,OrderQuantity,UnitPrice,TotalProductCost,SalesAmount,TaxAmt,Freight,TotalSalesAmount,Profit
378,20131108,20131120,20131115,20922,98,10,SO70317,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
590,20131108,20131120,20131115,22447,100,8,SO70318,1,419.7784,419.7784,769.49,61.5592,19.2373,850.2865,349.71160000000003
485,20131108,20131120,20131115,22447,100,8,SO70318,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
480,20131108,20131120,20131115,22447,100,8,SO70318,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
587,20131108,20131120,20131115,16452,98,10,SO70319,1,419.7784,419.7784,769.49,61.5592,19.2373,850.2865,349.71160000000003
536,20131108,20131120,20131115,16452,98,10,SO70319,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
528,20131108,20131120,20131115,16452,98,10,SO70319,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20131108,20131120,20131115,16452,98,10,SO70319,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
228,20131108,20131120,20131115,16452,98,10,SO70319,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
357,20131108,20131120,20131115,19931,100,8,SO70320,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
478,20131108,20131120,20131115,19931,100,8,SO70320,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20131108,20131120,20131115,19931,100,8,SO70320,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
484,20131108,20131120,20131115,19931,100,8,SO70320,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
353,20131108,20131120,20131115,19917,98,10,SO70321,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
537,20131108,20131120,20131115,19917,98,10,SO70321,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
528,20131108,20131120,20131115,19917,98,10,SO70321,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
482,20131108,20131120,20131115,19917,98,10,SO70321,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
357,20131108,20131120,20131115,12817,100,7,SO70322,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
485,20131108,20131120,20131115,12817,100,7,SO70322,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
480,20131108,20131120,20131115,12817,100,7,SO70322,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
361,20131108,20131120,20131115,14833,98,10,SO70323,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
537,20131108,20131120,20131115,14833,98,10,SO70323,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
225,20131108,20131120,20131115,19258,98,10,SO70324,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
595,20131108,20131120,20131115,19258,98,10,SO70324,1,308.2179,308.2179,564.99,45.1992,14.1248,624.3140000000001,256.7721
480,20131108,20131120,20131115,11318,100,1,SO70325,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
535,20131108,20131120,20131115,13267,19,6,SO70326,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
528,20131108,20131120,20131115,13267,19,6,SO70326,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
530,20131108,20131120,20131115,11276,19,6,SO70327,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
222,20131108,20131120,20131115,11276,19,6,SO70327,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
540,20131108,20131120,20131115,24410,100,1,SO70328,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
480,20131108,20131120,20131115,24410,100,1,SO70328,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
486,20131108,20131120,20131115,24410,100,1,SO70328,1,59.466,59.466,159.0,12.72,3.975,175.695,99.53399999999999
540,20131108,20131120,20131115,11200,19,6,SO70329,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
540,20131108,20131120,20131115,25083,100,4,SO70330,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
529,20131108,20131120,20131115,25083,100,4,SO70330,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
477,20131108,20131120,20131115,13936,19,6,SO70331,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
478,20131108,20131120,20131115,13936,19,6,SO70331,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
228,20131108,20131120,20131115,13936,19,6,SO70331,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
536,20131108,20131120,20131115,12158,19,6,SO70332,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
528,20131108,20131120,20131115,12158,19,6,SO70332,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20131108,20131120,20131115,12158,19,6,SO70332,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
536,20131108,20131120,20131115,17347,19,6,SO70333,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
528,20131108,20131120,20131115,17347,19,6,SO70333,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20131108,20131120,20131115,17347,19,6,SO70333,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
477,20131108,20131120,20131115,18536,100,4,SO70334,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
231,20131108,20131120,20131115,18536,100,4,SO70334,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
475,20131108,20131120,20131115,19665,100,4,SO70335,1,26.1763,26.1763,69.99,5.5992,1.7498,77.33899999999998,43.8137
477,20131108,20131120,20131115,18082,100,1,SO70336,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
490,20131108,20131120,20131115,18082,100,1,SO70336,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
225,20131108,20131120,20131115,18082,100,1,SO70336,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
477,20131108,20131120,20131115,18340,100,4,SO70337,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20131108,20131120,20131115,18340,100,4,SO70337,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
528,20131108,20131120,20131115,15335,100,1,SO70338,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
214,20131108,20131120,20131115,15335,100,1,SO70338,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
465,20131108,20131120,20131115,20771,19,6,SO70339,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
485,20131108,20131120,20131115,20771,19,6,SO70339,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
485,20131108,20131120,20131115,21295,19,6,SO70340,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
217,20131108,20131120,20131115,21295,19,6,SO70340,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
540,20131108,20131120,20131115,15713,98,10,SO70341,1,12.1924,12.1924,32.6,2.608,0.815,36.022999999999996,20.407600000000002
529,20131108,20131120,20131115,20141,100,7,SO70342,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
477,20131108,20131120,20131115,26397,98,10,SO70343,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
214,20131108,20131120,20131115,26397,98,10,SO70343,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
541,20131108,20131120,20131115,12626,98,10,SO70344,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20131108,20131120,20131115,12626,98,10,SO70344,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
222,20131108,20131120,20131115,12626,98,10,SO70344,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
529,20131108,20131120,20131115,27830,100,8,SO70345,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
538,20131108,20131120,20131115,27830,100,8,SO70345,1,8.0373,8.0373,21.49,1.7192,0.5373,23.746499999999997,13.452699999999998
222,20131108,20131120,20131115,27830,100,8,SO70345,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
483,20131108,20131120,20131115,13675,98,10,SO70346,1,44.88,44.88,120.0,9.6,3.0,132.6,75.12
541,20131108,20131120,20131115,13675,98,10,SO70346,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20131108,20131120,20131115,13675,98,10,SO70346,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20131108,20131120,20131115,13675,98,10,SO70346,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
225,20131108,20131120,20131115,13675,98,10,SO70346,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
530,20131108,20131120,20131115,16401,98,10,SO70347,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20131108,20131120,20131115,16401,98,10,SO70347,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
485,20131108,20131120,20131115,15872,19,6,SO70348,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
472,20131108,20131120,20131115,15872,19,6,SO70348,1,23.749,23.749,63.5,5.08,1.5875,70.1675,39.751000000000005
361,20131108,20131120,20131115,13399,100,4,SO70349,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
222,20131108,20131120,20131115,19844,19,6,SO70350,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
355,20131108,20131120,20131115,19844,19,6,SO70350,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
478,20131108,20131120,20131115,19844,19,6,SO70350,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
477,20131108,20131120,20131115,19844,19,6,SO70350,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
489,20131108,20131120,20131115,19844,19,6,SO70350,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
225,20131108,20131120,20131115,19844,19,6,SO70350,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
359,20131108,20131120,20131115,18232,100,4,SO70351,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
537,20131108,20131120,20131115,18232,100,4,SO70351,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
528,20131108,20131120,20131115,18232,100,4,SO70351,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
217,20131108,20131120,20131115,18232,100,4,SO70351,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
359,20131108,20131120,20131115,17009,100,4,SO70352,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
485,20131108,20131120,20131115,17009,100,4,SO70352,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
217,20131108,20131120,20131115,17009,100,4,SO70352,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
487,20131108,20131120,20131115,13212,100,4,SO70353,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
357,20131108,20131120,20131115,13212,100,4,SO70353,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
484,20131108,20131120,20131115,13212,100,4,SO70353,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
355,20131108,20131120,20131115,13361,100,1,SO70354,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
480,20131108,20131120,20131115,13361,100,1,SO70354,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
355,20131108,20131120,20131115,13214,100,1,SO70355,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
372,20131108,20131120,20131115,21987,6,9,SO70356,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
479,20131108,20131120,20131115,21987,6,9,SO70356,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
477,20131108,20131120,20131115,21987,6,9,SO70356,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
374,20131108,20131120,20131115,22181,6,9,SO70357,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
479,20131108,20131120,20131115,22181,6,9,SO70357,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
477,20131108,20131120,20131115,22181,6,9,SO70357,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
214,20131108,20131120,20131115,22181,6,9,SO70357,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
583,20131108,20131120,20131115,15646,6,9,SO70358,1,1082.51,1082.51,1700.99,136.0792,42.5248,1879.5939999999998,618.48
489,20131108,20131120,20131115,15646,6,9,SO70358,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
596,20131108,20131120,20131115,12589,6,9,SO70359,1,294.5797,294.5797,539.99,43.1992,13.4998,596.6890000000001,245.4103
485,20131108,20131120,20131115,12589,6,9,SO70359,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
489,20131108,20131120,20131115,12589,6,9,SO70359,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
355,20131108,20131120,20131115,15755,6,9,SO70360,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
214,20131108,20131120,20131115,15755,6,9,SO70360,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
353,20131108,20131120,20131115,15717,6,9,SO70361,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
528,20131108,20131120,20131115,15717,6,9,SO70361,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
537,20131108,20131120,20131115,15717,6,9,SO70361,1,13.09,13.09,35.0,2.8,0.875,38.675,21.91
480,20131108,20131120,20131115,15717,6,9,SO70361,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
572,20131108,20131120,20131115,11083,100,4,SO70362,1,461.4448,461.4448,742.35,59.388,18.5588,820.2968000000001,280.90520000000004
560,20131108,20131120,20131115,26238,100,4,SO70363,1,755.1508,755.1508,1214.85,97.188,30.3713,1342.4093,459.6991999999999
222,20131108,20131120,20131115,26238,100,4,SO70363,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
564,20131108,20131120,20131115,27615,100,4,SO70364,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
541,20131108,20131120,20131115,27615,100,4,SO70364,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20131108,20131120,20131115,27615,100,4,SO70364,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20131108,20131120,20131115,27615,100,4,SO70364,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
563,20131108,20131120,20131115,27570,100,1,SO70365,1,1481.9379,1481.9379,2384.07,190.7256,59.6018,2634.3974000000003,902.1321000000003
490,20131108,20131120,20131115,27570,100,1,SO70365,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
225,20131108,20131120,20131115,27570,100,1,SO70365,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
384,20131108,20131120,20131115,20350,19,6,SO70366,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
214,20131108,20131120,20131115,20350,19,6,SO70366,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
386,20131108,20131120,20131115,20373,19,6,SO70367,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
217,20131108,20131120,20131115,20373,19,6,SO70367,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
382,20131108,20131120,20131115,21029,100,8,SO70368,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
529,20131108,20131120,20131115,21029,100,8,SO70368,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
539,20131108,20131120,20131115,21029,100,8,SO70368,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
480,20131108,20131120,20131115,21029,100,8,SO70368,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
386,20131108,20131120,20131115,28562,100,7,SO70369,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
539,20131108,20131120,20131115,28562,100,7,SO70369,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
480,20131108,20131120,20131115,28562,100,7,SO70369,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
388,20131108,20131120,20131115,20884,100,7,SO70370,1,713.0798,713.0798,1120.49,89.6392,28.0123,1238.1415000000002,407.41020000000003
222,20131108,20131120,20131115,20884,100,7,SO70370,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
237,20131108,20131120,20131115,20884,100,7,SO70370,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
467,20131108,20131120,20131115,20884,100,7,SO70370,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
584,20131108,20131120,20131115,23990,100,7,SO70371,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
225,20131108,20131120,20131115,23990,100,7,SO70371,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
605,20131108,20131120,20131115,27185,98,10,SO70372,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
479,20131108,20131120,20131115,27185,98,10,SO70372,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
477,20131108,20131120,20131115,27185,98,10,SO70372,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
222,20131108,20131120,20131115,27185,98,10,SO70372,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
570,20131108,20131120,20131115,11032,6,9,SO70373,1,461.4448,461.4448,742.35,59.388,18.5588,820.2968000000001,280.90520000000004
225,20131108,20131120,20131115,11032,6,9,SO70373,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
572,20131108,20131120,20131115,11044,6,9,SO70374,1,461.4448,461.4448,742.35,59.388,18.5588,820.2968000000001,280.90520000000004
479,20131108,20131120,20131115,11044,6,9,SO70374,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
477,20131108,20131120,20131115,11044,6,9,SO70374,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
490,20131108,20131120,20131115,11044,6,9,SO70374,1,41.5723,41.5723,53.99,4.3192,1.3498,59.659000000000006,12.417700000000004
606,20131108,20131120,20131115,25713,6,9,SO70375,1,343.6496,343.6496,539.99,43.1992,13.4998,596.6890000000001,196.3404
477,20131108,20131120,20131115,25713,6,9,SO70375,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
479,20131108,20131120,20131115,25713,6,9,SO70375,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
222,20131108,20131120,20131115,25713,6,9,SO70375,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
380,20131109,20131121,20131116,21956,6,9,SO70376,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
484,20131109,20131121,20131116,21956,6,9,SO70376,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
374,20131109,20131121,20131116,21959,6,9,SO70377,1,1554.9479,1554.9479,2443.35,195.468,61.0838,2699.9017999999996,888.4021
479,20131109,20131121,20131116,21959,6,9,SO70377,1,3.3623,3.3623,8.99,0.7192,0.2248,9.934000000000001,5.627700000000001
471,20131109,20131121,20131116,21959,6,9,SO70377,1,23.749,23.749,63.5,5.08,1.5875,70.1675,39.751000000000005
477,20131109,20131121,20131116,21959,6,9,SO70377,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
231,20131109,20131121,20131116,12049,100,4,SO70378,1,38.4923,38.4923,49.99,3.9992,1.2498,55.239000000000004,11.497700000000002
465,20131109,20131121,20131116,12049,100,4,SO70378,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
536,20131109,20131121,20131116,16682,6,9,SO70379,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
529,20131109,20131121,20131116,17905,6,9,SO70380,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
538,20131109,20131121,20131116,17905,6,9,SO70380,1,8.0373,8.0373,21.49,1.7192,0.5373,23.746499999999997,13.452699999999998
529,20131109,20131121,20131116,25246,6,9,SO70381,1,1.4923,1.4923,3.99,0.3192,0.0998,4.409000000000001,2.4977
538,20131109,20131121,20131116,25246,6,9,SO70381,1,8.0373,8.0373,21.49,1.7192,0.5373,23.746499999999997,13.452699999999998
480,20131109,20131121,20131116,25246,6,9,SO70381,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
487,20131109,20131121,20131116,13124,6,9,SO70382,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
484,20131109,20131121,20131116,13124,6,9,SO70382,1,2.9733,2.9733,7.95,0.636,0.1988,8.7848,4.9767
472,20131109,20131121,20131116,14686,6,9,SO70383,1,23.749,23.749,63.5,5.08,1.5875,70.1675,39.751000000000005
487,20131109,20131121,20131116,14686,6,9,SO70383,1,20.5663,20.5663,54.99,4.3992,1.3748,60.764,34.423700000000004
590,20131109,20131121,20131116,14824,100,8,SO70384,1,419.7784,419.7784,769.49,61.5592,19.2373,850.2865,349.71160000000003
536,20131109,20131121,20131116,14824,100,8,SO70384,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
471,20131109,20131121,20131116,14824,100,8,SO70384,1,23.749,23.749,63.5,5.08,1.5875,70.1675,39.751000000000005
590,20131109,20131121,20131116,22509,100,8,SO70385,1,419.7784,419.7784,769.49,61.5592,19.2373,850.2865,349.71160000000003
528,20131109,20131121,20131116,22509,100,8,SO70385,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
536,20131109,20131121,20131116,22509,100,8,SO70385,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
361,20131109,20131121,20131116,14937,98,10,SO70386,1,1251.9813,1251.9813,2294.99,183.5992,57.3748,2535.964,1043.0086999999999
480,20131109,20131121,20131116,14937,98,10,SO70386,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
355,20131109,20131121,20131116,19196,100,8,SO70387,1,1265.6195,1265.6195,2319.99,185.5992,57.9998,2563.589,1054.3704999999998
214,20131109,20131121,20131116,19196,100,8,SO70387,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
225,20131109,20131121,20131116,19196,100,8,SO70387,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
214,20131109,20131121,20131116,11746,100,1,SO70388,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
530,20131109,20131121,20131116,27038,100,4,SO70389,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20131109,20131121,20131116,27038,100,4,SO70389,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
538,20131109,20131121,20131116,27732,100,1,SO70390,1,8.0373,8.0373,21.49,1.7192,0.5373,23.746499999999997,13.452699999999998
225,20131109,20131121,20131116,27732,100,1,SO70390,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
541,20131109,20131121,20131116,27236,100,1,SO70391,1,10.8423,10.8423,28.99,2.3192,0.7248,32.034,18.1477
530,20131109,20131121,20131116,27236,100,1,SO70391,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
528,20131109,20131121,20131116,26239,100,1,SO70392,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
535,20131109,20131121,20131116,26239,100,1,SO70392,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
485,20131109,20131121,20131116,26239,100,1,SO70392,1,8.2205,8.2205,21.98,1.7584,0.5495,24.287899999999997,13.759500000000001
535,20131109,20131121,20131116,17338,19,6,SO70393,1,9.3463,9.3463,24.99,1.9992,0.6248,27.613999999999997,15.643699999999999
528,20131109,20131121,20131116,17338,19,6,SO70393,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
480,20131109,20131121,20131116,17338,19,6,SO70393,1,0.8565,0.8565,2.29,0.1832,0.0573,2.5305,1.4335
528,20131109,20131121,20131116,22890,100,4,SO70394,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
536,20131109,20131121,20131116,22890,100,4,SO70394,1,11.2163,11.2163,29.99,2.3992,0.7498,33.138999999999996,18.773699999999998
222,20131109,20131121,20131116,22890,100,4,SO70394,1,13.0863,13.0863,34.99,2.7992,0.8748,38.664,21.9037
478,20131109,20131121,20131116,16071,19,6,SO70395,1,3.7363,3.7363,9.99,0.7992,0.2498,11.039000000000001,6.2537
475,20131109,20131121,20131116,11501,19,6,SO70396,1,26.1763,26.1763,69.99,5.5992,1.7498,77.33899999999998,43.8137
465,20131109,20131121,20131116,11501,19,6,SO70396,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
476,20131109,20131121,20131116,20288,100,4,SO70397,1,26.1763,26.1763,69.99,5.5992,1.7498,77.33899999999998,43.8137
463,20131109,20131121,20131116,20288,100,4,SO70397,1,9.1593,9.1593,24.49,1.9592,0.6123,27.0615,15.330699999999998
475,20131109,20131121,20131116,19398,100,4,SO70398,1,26.1763,26.1763,69.99,5.5992,1.7498,77.33899999999998,43.8137
475,20131109,20131121,20131116,18810,100,1,SO70399,1,26.1763,26.1763,69.99,5.5992,1.7498,77.33899999999998,43.8137
471,20131109,20131121,20131116,18810,100,1,SO70399,1,23.749,23.749,63.5,5.08,1.5875,70.1675,39.751000000000005
477,20131109,20131121,20131116,24637,19,6,SO70400,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
225,20131109,20131121,20131116,24637,19,6,SO70400,1,6.9223,6.9223,8.99,0.7192,0.2248,9.934000000000001,2.0677000000000003
477,20131109,20131121,20131116,17117,100,4,SO70401,1,1.8663,1.8663,4.99,0.3992,0.1248,5.514,3.1237000000000004
